pattern,hier_cell,lut,ff,dsp,slr,bbox
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6ns_14_4_0_U9023,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6ns_14_4_0_U9035,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6ns_14_4_0_U9047,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6ns_14_4_0_U9059,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6ns_14_4_0_U9071,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6ns_14_4_0_U9083,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U8997,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9009,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9021,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9033,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9045,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9057,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9069,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_6s_14_4_0_U9081,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U8991,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U8993,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U8998,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9003,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9005,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9010,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9015,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9017,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9022,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9027,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9029,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9034,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9039,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9041,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9046,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9051,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9053,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9058,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9063,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9065,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9070,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9075,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9077,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7ns_15_4_0_U9082,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U8994,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9000,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9006,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9012,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9018,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9024,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9030,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9036,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9042,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9048,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9054,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9060,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9066,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9072,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9078,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9084,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9087,115,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9090,115,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9093,115,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9096,114,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9099,114,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9102,114,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9105,115,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_7s_15_4_0_U9108,115,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U8990,4,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U8992,10,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9002,4,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9004,10,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9014,4,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9016,10,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9026,4,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9028,10,31,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9038,4,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9040,10,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9050,4,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9052,10,31,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9062,4,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9064,10,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9074,4,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9076,10,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9086,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9088,115,35,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9089,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9091,1,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9092,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9094,115,35,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9095,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9097,1,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9098,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9100,1,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9101,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9103,115,35,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9104,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9106,1,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9107,65,29,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8ns_16_4_0_U9109,1,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9001,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9013,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9025,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9037,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9049,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9061,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9073,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/mul_8s_8s_16_4_0_U9085,8,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9110/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9110/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9111/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9111/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9112/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9112/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9113/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9113/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9114/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9114/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9115/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9115/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9116/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9116/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9117/u1,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_18_true_s_fu_7710/add_18s_18s_18_2_0_U9117/u2,9,0,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9350,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9351,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9352,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9353,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9354,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9355,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9356,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/add_18s_18s_18_2_0_U9357,18,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9242,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9252,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9262,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9272,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9282,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9292,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9302,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_6ns_14_4_0_U9312,0,24,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9239,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9245,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9247,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9249,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9255,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9257,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9259,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9265,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9267,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9269,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9275,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9277,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9279,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9285,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9287,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9289,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9295,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9297,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9299,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9305,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9307,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9309,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9315,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9317,0,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9318,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9322,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9326,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9330,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9334,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9338,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9342,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7ns_15_4_0_U9346,2,23,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9240,0,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9244,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9246,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9250,0,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9254,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9256,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9260,0,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9264,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9266,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9270,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9274,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9276,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9280,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9284,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9286,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9290,0,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9294,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9296,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9300,0,27,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9304,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9306,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9310,0,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9314,0,22,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_7s_15_4_0_U9316,0,30,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9238,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9248,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9258,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9268,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9278,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9288,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9298,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9308,16,26,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9319,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9320,7,28,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9321,0,18,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9323,0,20,0,"",""
l1_neighbor_channel,grp_l1_neighbor_channel_false_19_true_s_fu_7834/mul_8s_8ns_16_4_0_U9324,7,28,0,"",""
